id,avatar,zh,en,year
LDY3HF,https://www.gravatar.com/avatar/2420847fdcdfb127a9928f938276c9b4?s=1024&d=identicon&r=g,"{'name': '邱文盛', 'bio': '人稱國中小創客教育界神人，有五專電子科和程式設計背景的他，在學生時代做過各類型的打工仔，從擺地攤、生產線、工程師、補習班講師、娃娃車司機、電子研發工程師，大學畢業後卻陰錯陽差的進入混沌的教育界，在以為光明的教育生態中，不斷摸索，立志成為蘇文鈺老師所謂的那道照亮孩子生命的光。 他不會高深的程式或技術，但是他獨樹一格的創意、跳耀的思考模式、系統分析及整合的能力，幽默又有親和力的語言，總是能讓聽過他演講的群眾驚艷的愛上創客教育，總是讓第一次接觸創客教育前來研習的老師一聽就懂不再害怕，他的課有一種神奇的魔力，感覺彷彿上了課後自己就會無所不能。 \r\n曾任偏鄉代課教師、森林小學教導主任、傳統學校主任的他，總是身兼多職為資訊教育奮鬥與創新，曾得過GreatTeach創意教學和InnoSchool學校經營雙料特優第一名的他不愛參加比賽，但在學生的創客賽或展覽中總是可以見到他的身影，為了全縣的創客教育發展借調縣網中心後，亦再度獲得學術網路推廣獎以及生活科技推廣獎的肯定。 凡走過必留痕跡，從以前偶爾受邀擔任研習講師，後來變成教育處資訊類研習的統包人，現在更升級為教育處業務承辦人直接掌管全縣國中小的創客推廣業務，不管是教師的資訊素養、教學與行政E化的能力、行動學習、創客教育，都能看見他的身影，他經營的臉書“資訊融入教學與行政E化應用”社群、Youtube教學影片、與“自造者時代─文盛老師的創意天空”部落格，粉絲眾多，也是教育噗浪客史上唯一開過10次帶狀課程，線上分享課程的人'}","{'name': 'dg', 'bio': 'dde'}",2021
HBSNXV,https://pretalx.com/media/avatars/3413874_m3kkMlV.jpeg,"{'name': 'Jintin', 'bio': 'Android GDE，擁有十多年Android開發經驗，且興趣廣泛不限於Android領域，曾在新創公司包辦Android、iOS、Web、Backend等所有技術工作，也意外地開發出一個破千star的Swift專案，但最鍾情的技術還是Android，目前還在努力朝Android破千star之路邁進。\r\n\r\n熱愛分享，曾多次在Android Taipei / COSCUP / GDG DevFest Taipei/ DroidCon SG，等國內外知名技術研討會進行Android主題演講。'}","{'name': 'Jintin', 'bio': 'Android GDE, with over 10 years of Android app development experience.'}",2021
CKVJ8K,https://www.gravatar.com/avatar/c311314851cc3480302484624cbd21c9?s=1024&d=identicon&r=g,"{'name': 'Mac Taylor', 'bio': ''}","{'name': 'Mac Taylor', 'bio': ''}",2021
SXKU8P,https://www.gravatar.com/avatar/bc6c04c63ebbc3ab2279dda650baf099,"{'name': 'Ivan Chen', 'bio': 'Interested in data visualization, game-based learning, design system, and system designing'}","{'name': 'Ivan Chen', 'bio': 'Interested in data visualization, game-based learning, design system, and system designing'}",2021
WFHA3N,https://pretalx.com/media/avatars/F8074B71-DE78-4A14-BC61-B71A47FDC943_6pPDax9.png,"{'name': 'Misawai', 'bio': 'Misawai現就讀國立臺灣師範大學學習科學學士學位學程雙主修資訊工程學系大二，SITCON2021講者之一\r\n。希望能在COSCUP x RubyConf TW 2021 與社群有所交流。'}","{'name': 'Misawai', 'bio': 'Misawai is a sophomore whom major in Learning Science and Computer Science and Information Engineering in National Taiwan Normal University. He is one of the speaker of the upcoming SITCON 2021 event. He is willing to exchange opinion with community members and gain further inspiration in COSCUP x RubyConf TW 2021.'}",2021
M3MLVK,https://www.gravatar.com/avatar/5bc277fca9c08dbd6ce11cca8e9289a7,"{'name': '高重建', 'bio': '地球人。LikeCoin、#decentralizehk 發起人，Creative Commons 成員。\r\n\r\n創業者。信仰民主自由、開放多元，左而不膠；人文為體，科技為用。香港中文大學計算機工程學士、副修社會學、政治及行政；資訊科技管理碩士。於民間學院任教《區塊鏈社會學》。\r\n\r\n創作者。文章見於《蘋果日報》專欄 #decentralizehk、立場新聞、Matters 等各公民媒體，並全數收錄於 ckxpress.com。\r\n\r\n沒有手機號碼，但一封電郵就能輕鬆聯繫上—— kin@ckxpress.com 。\r\n\r\n長期關注區塊鏈與密碼貨幣，全職寫作，每週三恆常刊出 #decentralizehk 系列，另不定期作其他分享。文章全部開放，旨在普及知識，幫助大眾達致出版自由、財務自由和民主自由。'}","{'name': 'kin ko / ckxpress', 'bio': '地球人。LikeCoin、#decentralizehk 發起人，Creative Commons 成員。\r\n\r\n創業者。信仰民主自由、開放多元，左而不膠；人文為體，科技為用。香港中文大學計算機工程學士、副修社會學、政治及行政；資訊科技管理碩士。於民間學院任教《區塊鏈社會學》。\r\n\r\n創作者。文章見於《蘋果日報》專欄 #decentralizehk、立場新聞、Matters 等各公民媒體，並全數收錄於 ckxpress.com。\r\n\r\n沒有手機號碼，但一封電郵就能輕鬆聯繫上—— kin@ckxpress.com 。\r\n\r\n長期關注區塊鏈與密碼貨幣，全職寫作，每週三恆常刊出 #decentralizehk 系列，另不定期作其他分享。文章全部開放，旨在普及知識，幫助大眾達致出版自由、財務自由和民主自由。'}",2021
KAHUDZ,https://pretalx.com/media/avatars/29572533_10216090070264917_6431424373676017198_n_lfSM2Js.jpg,"{'name': ""I'm 小傑"", 'bio': '還想要繼續當學生的軟體工程師。目前在 Synology 擔任 Tech lead，負責開發檔案協作與同步服務，開發包含跨平台客戶端、後端同步服務與網頁介面。'}","{'name': 'Chieh Yu', 'bio': 'A software engineer who want to continue to be a student. Currently working as Tech lead in Synology Inc., he is responsible for developing File collaboration and synchronization services that include cross-platform desktop clients, back-end service, and web portal.'}",2021
7XAYDY,https://pretalx.com/media/avatars/184209137_529291681402225_4022050454285616694_n_q4u4V11.jpg,"{'name': 'Benjamin Wang', 'bio': 'Golang community 的 co-organizer，準備要去米國念書的宅宅工程師。'}","{'name': 'Benjamin Wang', 'bio': 'A co-organizer of Golang community in Taiwan.'}",2021
XNF7T3,https://pretalx.com/media/avatars/3761096-big2_ju9RytG.jpg,"{'name': '曹伯瑞', 'bio': '一個研究虛擬機器和雲端運算多年的軟體工程師，實作過ARM Hypervisor與虛擬化容錯專案。'}","{'name': 'PJ Tsao', 'bio': 'A software engineer who has been researching virtual machines and cloud computing for many years, he has worked on the ARM Hypervisor and Virtualization Fault Tolerance projects.'}",2021
VGGS8A,https://www.gravatar.com/avatar/9c41f44a87e4dd56ab5aeb11c1a9aa30,"{'name': 'YC', 'bio': '後端工程師 @Dcard\r\n2017年 Dcard 實習， 直到 2019年 休學，往日本語言學校留學一年\r\n2020年 遇到疫情回到台灣，再次回到 Dcard！\r\n\r\n過去主要是寫 node.js，在 Dcard 跟著公司一起寫 go\r\n還在逐步成長中，請多指教！'}","{'name': 'YC', 'bio': 'Backend Engineer @Dcard\r\n2017 Dcard Intern， Until 2019 dropping out of college，Went to Japanese Language School for 1 year.\r\nDue to the pandemic, back to Taiwan and work at Dcard in 2020.\r\n\r\nI was a node.js developer, and start using go in Dcard.\r\nThank you.'}",2021
3K7GFM,https://www.gravatar.com/avatar/d1243630183986ab53e6345cbf003514,"{'name': 'John Huang', 'bio': 'Full Stack Developer, AWS solutions architect.'}","{'name': 'John Huang', 'bio': 'Full Stack Developer, AWS solutions architect.'}",2021
WXPREM,https://www.gravatar.com/avatar/e56b98178c391e90ac85f3da5c18ea13?s=1024&d=identicon&r=g,"{'name': 'cic', 'bio': ''}","{'name': 'cic', 'bio': ''}",2021
V9HPYU,https://www.gravatar.com/avatar/3f7d9611fc919c98512b779cde637dfc,"{'name': 'John Lin', 'bio': 'Ruby 愛好者。\r\nSwift Taipei 主辦人。'}","{'name': 'John Lin', 'bio': 'Ruby lover.\r\nOrganizer of Swift Taipei meetup'}",2021
TA9VMV,https://www.gravatar.com/avatar/0c68b34465eef272d1c1803a408a84c7,"{'name': 'Dmitry S', 'bio': 'I am a passionate backend engineer with a mathematical background. I’m mostly about technical stuff, but my other passion - is measurement.\r\n\r\nI live in the middle of Russia, in a small village in the Ural Mountains. I love to enjoy nature and spending time with my family of 3 kids.\r\n\r\nAs the Ruby developer, I am in OSS. I contribute as quiet as a ninja, after midnight when all the children got asleep.'}","{'name': 'Dmitry S', 'bio': 'I am a passionate backend engineer with a mathematical background. I’m mostly about technical stuff, but my other passion - is measurement.\r\n\r\nI live in the middle of Russia, in a small village in the Ural Mountains. I love to enjoy nature and spending time with my family of 3 kids.\r\n\r\nAs the Ruby developer, I am in OSS. I contribute as quiet as a ninja, after midnight when all the children got asleep.'}",2021
RTBZCK,https://pretalx.com/media/avatars/%E8%AD%89%E4%BB%B6%E7%85%A7_RKhN5ER.jpg,"{'name': '朱庭宏', 'bio': '- 我是WikiData Taiwan 台中地方學專題社群主持人，目前亦有擔任網站前端技術講師。\r\n- 21 SITCON 講者\r\n- 20 COSCUP 講者'}","{'name': 'TING-HONG, CHU', 'bio': 'The host of Wikidata Taichung Localogy Community, Web front-end technology lecturer.'}",2021
TGAZ8N,https://www.gravatar.com/avatar/a75a976ccc440c4a98fc87a42f751198?s=1024&d=identicon&r=g,"{'name': 'LomuyBehuy 陳凱倫', 'bio': ''}","{'name': 'LomuyBehuy 陳凱倫', 'bio': ''}",2021
9RV7HZ,https://pretalx.com/media/avatars/avatar_bSj3ANj.png,"{'name': 'Yu-Wei Wu', 'bio': 'Yu-Wei is the core developer of Tauri and one of the maintainers of rust.tw. He is passionate about contributing open source community and focusing on building fast and safe system software.'}","{'name': 'Yu-Wei Wu', 'bio': 'Yu-Wei is the core developer of Tauri and one of the maintainers of rust.tw. He is passionate about contributing open source community and focusing on building fast and safe system software.'}",2021
RDQGR7,https://pretalx.com/media/avatars/20170423_114120654_iOS_Q337fKv.jpg,"{'name': 'EP', 'bio': '就是 EP，全大寫的 E 跟 P。\r\nhttps://www.linkedin.com/in/yingping-lin-ep/'}","{'name': 'EP', 'bio': ""I'm EP, all in upper case.\r\nhttps://www.linkedin.com/in/yingping-lin-ep/""}",2021
WQNZVQ,https://pretalx.com/media/avatars/9HP0024_hsuPAULjen-hsuPAULjen-WEB_ap5i0aU.jpg,"{'name': '張俊彥', 'bio': '張俊彥是活躍的音樂創作者，同時也是程式師、跨域創作者，藝術人文開放網路 (OCNHFA) 社群發起人之一。他的主要研究興趣在於運用計算方法論來探討複雜的創作心智運作，曾提出「多圖蟻群 (Ants on Multiple Graphs, AntsOMG)」框架並進行對位音樂的創作探討。目前任教於國立陽明交通大學，教授計算人文、多線敘事等跨域設計課程。'}","{'name': 'Chun-yien Chang', 'bio': 'Chun-yien Chang is Taiwanese leading composer, pianist and interdisciplinary specialist. He received his M.F.A. degree from National Taiwan Normal University in 2009 and is also a certified professional Java programmer. His creative output with a wide spectrum of musical genres includes orchestral music, chamber music and vocal music. Some of his musical works are among the most performed and beloved in the domain of serious music in Taiwan. He is currently teaching in several Cross-Disciplinary Programs in National Yang Ming Chiao Tung University in Taiwan.'}",2021
MKDTJK,https://pretalx.com/media/avatars/79192619-31F6-4D94-A7E7-632199252C96_ArYs6U7.jpeg,"{'name': '林承翰', 'bio': '目前任職於國際企業工程師，過去主要負責企業級DevOps流程規劃、資安自動化與軟體開發，近幾年開始研究Cloud Native技術並嘗試導入到現有企業應用場域之中。'}","{'name': 'Cheng Han, Lin', 'bio': '目前任職於國際企業工程師，過去主要負責企業級DevOps流程規劃、資安自動化與軟體開發，近幾年開始研究Cloud Native技術並嘗試導入到現有企業應用場域之中。'}",2021
QTDNR8,https://www.gravatar.com/avatar/2f1a3809308c9fb17314153075538e64?s=1024&d=identicon&r=g,"{'name': 'Edward Chuang', 'bio': ''}","{'name': 'Edward Chuang', 'bio': ''}",2021
FH3YPA,https://pretalx.com/media/avatars/2020-personal-review_cCwDtjv.jpeg,"{'name': '黃秉鈞', 'bio': '現職為擔任 Red Hat Taiwan 招喚獸 (責任制)，主要對於 Network / IT 自動化 / Kubernetes 小有著墨。若有空的時候，喜歡於 https://blog.pichuang.com.tw/ 寫文章分享經驗談，主要活動範圍為受 CNCF 認證的在地社群 Cloud Native Taiwan User Group，近期為找不到新血們傳承所苦 QQ'}","{'name': 'Phil Huang', 'bio': 'He currently serves as Red Hat Hong Kong / Taiwan Solution Architect. Phil is passionate about implementation, sharing, and problem-solving. In his free time, he also writes a blog, Phil Workspace (blog.pichuang.com.tw/), that shares knowledge and write-up posts to the world.'}",2021
NBKGRJ,https://pretalx.com/media/avatars/4B41DC21-4260-48D6-A0E8-A78ACE2F080A_1_201_a_obXPkCO.jpeg,"{'name': '王松億', 'bio': '目前就讀台大資管四年級，2020 年 7 月加入 LINE TAIWAN 的 TechFRESH program，在實習期間學到很多 Chatbot 與 Kubernetes 的技術。'}","{'name': 'Sam Wang', 'bio': ""I am currently studying in the fourth grade of department of Information Management at National Taiwan University. I joined LINE TAIWAN's TechFRESH program in July 2020. During my internship, I learned a lot of Chatbot and Kubernetes technologies.""}",2021
CNMBFU,https://pretalx.com/media/avatars/FB_IMG_1477433628861_O0uqsZt.jpg,"{'name': ""Tim 'mithro' Ansell"", 'bio': ""Tim 'mithro' Ansell is a software engineer at Google and has been developing open source software for 20+ years. Tim has recently started trying to shake things up in the hardware accelerator development ecosystem by removing roadblocks to having a completely open ecosystem. Recently he worked with SkyWater Foundry to release a fully open source, manufacturable PDK for their 130nm process node and is funding a free shuttle program for open source designs. He has also contributed to projects in the open EDA ecosystem like OpenROAD, OpenRAM, Magic, and many others.""}","{'name': ""Tim 'mithro' Ansell"", 'bio': ""Tim 'mithro' Ansell is a software engineer at Google and has been developing open source software for 20+ years. Tim has recently started trying to shake things up in the hardware accelerator development ecosystem by removing roadblocks to having a completely open ecosystem. Recently he worked with SkyWater Foundry to release a fully open source, manufacturable PDK for their 130nm process node and is funding a free shuttle program for open source designs. He has also contributed to projects in the open EDA ecosystem like OpenROAD, OpenRAM, Magic, and many others.""}",2021
DG7QGR,https://www.gravatar.com/avatar/71d4f282ba107f02074ef83bd867672f?s=1024&d=identicon&r=g,"{'name': 'dremedreman 湯賢慧', 'bio': ''}","{'name': 'dremedreman 湯賢慧', 'bio': ''}",2021
GNQSS9,https://www.gravatar.com/avatar/2f42f32689c8244280dd01d864f92079,"{'name': 'Ernest Chiang', 'bio': 'Ernest Chiang, started his AWS journey in 2008. He is passionate about bridging AWS technology with business through AWS related presentations at local meet-ups and online blog posts. Since 2011, many AWS services have been adopted, across AWS Global and China regions, under Ernest’s leadership as the Director of Product & Technology Integration of PAFERS Tech.\r\n\r\nErnest has abundant experience in community building. He volunteered as a contributor at the Conference for Open Source Coders, Users and Promoters (COSCUP), the largest FLOSS conference in Taiwan, from 2009 to 2014. He has been a Mozilla Rep since 2010.\r\n\r\nHe enjoys his work on cross-field product development and management and is currently working on decoupling fitness services and providing integrated IoT solutions at PAFERS Tech. He had also been a Process Integration Engineer at TSMC in semiconductor area.\r\n\r\nHe has been rewarded as AWS Community Hero.'}","{'name': 'Ernest Chiang', 'bio': 'Ernest Chiang, started his AWS journey in 2008. He is passionate about bridging AWS technology with business through AWS related presentations at local meet-ups and online blog posts. Since 2011, many AWS services have been adopted, across AWS Global and China regions, under Ernest’s leadership as the Director of Product & Technology Integration of PAFERS Tech.\r\n\r\nErnest has abundant experience in community building. He volunteered as a contributor at the Conference for Open Source Coders, Users and Promoters (COSCUP), the largest FLOSS conference in Taiwan, from 2009 to 2014. He has been a Mozilla Rep since 2010.\r\n\r\nHe enjoys his work on cross-field product development and management and is currently working on decoupling fitness services and providing integrated IoT solutions at PAFERS Tech. He had also been a Process Integration Engineer at TSMC in semiconductor area.\r\n\r\nHe has been rewarded as AWS Community Hero.'}",2021
Y7YKB3,https://pretalx.com/media/avatars/image_RNuus62.jpeg,"{'name': '馬楚成', 'bio': '馬楚成 [Ivan Ma] 在數據庫，基礎架構和項目開發方面擁有超過20多年的IT技術經驗。 他的職業生涯始於IBM TSO，S / 36，AS / 400，COBOL，RPG的開發人員，並在Sybase擔任顧問/首席解決方案架構師超過10年。 他從Sun Microsystems的收購中加入Oracle，現在他在MySQL團隊中擔任首席解決方案工程師。他也擔任香港MySQL用戶組的負責人，以促進開源MySQL的採用。'}","{'name': 'Ivan Ma', 'bio': 'Ivan Ma has over 20+ years with IT technologies around Databases, Infrastructure and projects development.   His career starts with developer from IBM TSO, S/36, AS/400, COBOL, RPG and as Consultant/Principal Solution Architect in Sybase for over 10 years.   He joined Oracle from the Sun Microsystems acquisition and now he is working in MySQL Team as Principal Solutions Engineer.  He is also responsible for the Hong Kong MySQL User Group to promote the Open Source MySQL adoption.'}",2021
BH9UBL,https://www.gravatar.com/avatar/5220dbd3b2283638dcd6c311e73049fc?s=1024&d=identicon&r=g,"{'name': 'Yiyang. Sayion 伊央撒耘', 'bio': ''}","{'name': 'Yiyang. Sayion 伊央撒耘', 'bio': ''}",2021
UHHMEB,https://www.gravatar.com/avatar/aa0358f6740f1bf02911e5300e08e800?s=1024&d=identicon&r=g,"{'name': '李致緯', 'bio': '愛料理技術長與共同創辦人，樂愛開源技術，也喜歡應用技術於廣告行銷領域。\r\n\r\n業餘時為 Google Developer Expert for Firebase、也是 LINE API Expert。2017 年亦被選為富比世亞洲30位30歲以下傑出青年。曾為 INSIDE 創辦人，於 2018 年由關鍵評論網收購。\r\n\r\n可以透過 Facebook / Twitter 聯繫我：Richard Lee / dlackty 或可以撰寫 Email： dlackty@gmail.com'}","{'name': 'Richard Lee', 'bio': ""CTO and Co-founder at iCook. Love open source technologies and love tech application in ad and marketing. \r\n\r\nBesides my full-time job, I'm also selected as Google Developer Expert for Firebase, and LINE API Expert. In 2017, I was also listed in Forbes 30 Under 30 Asia. Previously founder of INSIDE, which was acquired by TNL Group in 2018.\r\n\r\nContact me via Facebook or Twitter: Richard Lee / dlackty Email: dlackty@gmail.com""}",2021
NQ3LLQ,https://www.gravatar.com/avatar/9161a6cfe8fd065c51f6663d53e8a5ac?s=1024&d=identicon&r=g,"{'name': 'chenguanhao', 'bio': ''}","{'name': 'chenguanhao', 'bio': ''}",2021
TXVSDR,https://pretalx.com/media/avatars/8d9b432d861e4ac0e40954a800ae90a1_H7bqWnJ.jpeg,"{'name': '戴均民', 'bio': 'LINE 數位版名片的作者，LINE 官方認證 API Expert，固定出沒於台中聊天機器人小聚，如果有製作 LINE 聊天機器人的相關疑問，歡迎直接跟我聊聊喔！'}","{'name': 'TAI, CHUN-MIN', 'bio': 'The author of the liff-businesscard, one of the LINE API Expert, regularly appears in chatbot meetup in Taichung. If you have any questions about making LINE chatbot, feel free to ask me anything!'}",2021
HCRAQE,https://pretalx.com/media/avatars/89435598_10158590785534769_6084506187707973632_n_VirIDfY.jpg,"{'name': '飯尾淳', 'bio': 'Jun Iio博士是中央大學全球信息學系的教授，也是東京農業科技大學的客座教授。 他於1994年畢業於東京大學，並加入了日本東京的三菱綜合研究所。 他於2007年獲得大阪大學的博士學位。完成MRI的19年工作後，於2013年移居中央大學。他從事過許多有關OSS的研發項目，例如FLOSS-JP / Asia開發者調查， 開放學校平台項目，以及東盟國家的幾個基於OSS的系統開發項目。 此外，他還是該項目的重要成員，該項目為日本大學建立了OSS課程和教育指南。'}","{'name': 'Jun Iio, Ph.D.', 'bio': 'Jun Iio, Ph.D., is a Professor at the faculty of global informatics, Chuo University, and a visiting professor at Tokyo University of Agriculture and Technology. He graduated from the University of Tokyo (BEng, MEng) in 1994, joined Mitsubishi Research Institute, Inc., Tokyo, Japan. He received a doctoral degree from Osaka University in 2007. After finished 19-years of work for MRI, he moved to Chuo University in 2013. He has worked on many R&D projects regarding OSS, such as the FLOSS-JP/Asia developer survey, the Open School Platform project, and several OSS-based system development projects in ASEAN countries. Also, he was the key member of the project that built an OSS curriculum and educational guidelines for Japanese universities.'}",2021
GMML9V,https://www.gravatar.com/avatar/b511dd778f02162350f5411e16a60f2a,"{'name': 'Bess Lee (g0v jothon)', 'bio': 'Bess Lee，g0v 零時政府揪松團秘書長。g0v 零時政府揪松團是 g0v 社群籌辦雙月大黑客松（大松）和基礎松的工作小組，自 2012 年開始協助社群籌辦黑客松，2014 年正式組成「揪松團」（jothon），2016 年起，啟動社群基礎建設計畫，開辦「基礎松（infrathon）」，並於同年底推出「g0v 公民科技創新獎助金（Civic Tech Prototype Grant）」 。2020 年開辦「零時小學校（Sch001）」。'}","{'name': 'Bess Lee (g0v jothon)', 'bio': 'Bess Lee, Chief of Staff of g0v jothon. g0v jothon is the task force of g0v.tw bi-monthly hackathon. The ""jothon"" organizers started organizing the g0v Hackathon since 2012, and officially formed the ""jothon"" team in 2014. From 2016, the ""infrathon"" was launched for the g0v community infrastructure, and ""CivicTech Prototype Grant"" encourages g0v projects to continue its development, long-term maintenance and operation. In 2020, educational project ""Sch001"" launched for rethinking the role of the school from zero.'}",2021
T8WGEX,https://pretalx.com/media/avatars/46517236_2187914687886635_519765603448258560_n_u68enVG.jpg,"{'name': 'Wen Liao', 'bio': '軟體組裝工，對於Linux系統程式、C語言如何生成執行檔、以及ELF 格式和執行有興趣。歡迎各位大大指教'}","{'name': 'Wen Liao', 'bio': 'Wen is a Linux user, his job experiences are mostly at (Embedded) Linux system programming. He is also interested in linker, loader, ELF file format in Linux.'}",2021
EQCHGN,https://www.gravatar.com/avatar/ac08c00fcf7be6a2c481487eb0b16115?s=1024&d=identicon&r=g,"{'name': 'Kevin Chiu', 'bio': ''}","{'name': 'Kevin Chiu', 'bio': ''}",2021
NJRUA8,https://pretalx.com/media/avatars/2303500_uOty0d9.png,"{'name': '丁盛豪', 'bio': 'Ruby 高並行 Web 框架 Midori 作者。\r\n每天勸人不要盲目高並行的高並行工程師。'}","{'name': 'Delton Ding', 'bio': 'Developer of Ruby High Concurrent Web Framework Midori.'}",2021
T87J7W,https://www.gravatar.com/avatar/9cd7212501fe96582f480b188129be5a,"{'name': 'Pichu Chen', 'bio': 'TBD'}","{'name': 'Pichu Chen', 'bio': 'TBD'}",2021
8GYXNT,https://www.gravatar.com/avatar/888339de9e7a88688b6acb30d33e66cd,"{'name': '蒼時弦也', 'bio': '在台灣開源社群使用「蒼時弦也」作為網路暱稱，現為五倍紅寶石軟體開發技術總監、Open Unlight 共同創辦人，經常活躍於開源軟體社群有多年國內外研討會發表經驗，擅長 Ruby 語言且曾對 Ruby 語言原始碼做出貢獻。曾參與開發國際物流系統、日本手遊伺服器、日本影音串流系統、國內知名網通設備授權系統、資安演練系統、研發 IoT 設備等專案。'}","{'name': 'Aotokitsuruya', 'bio': 'I use ""Aotokitsuruay"" as my ID in Taiwan open source community. I am the technical director at 5xRuby Co., Ltd. and the co-founder at Open Unlight. As an active member of the open-source community, I have a lot of talks, experience in the Ruby language, and have contributed to the Ruby source code. Have development experience of the global logistics system, mobile game server, streaming video system, security training system, and IoT.'}",2021
P7YJCV,https://pretalx.com/media/avatars/22089720_299383063876803_5292378323510806302_n_PZ2wyQr.jpg,"{'name': '劉安齊', 'bio': 'Liu is a software engineer, and he is well known as the ID @tigercosmos in open source communities.'}","{'name': 'Liu, An-Chi', 'bio': 'Liu is a software engineer, and he is well known as the ID @tigercosmos in open source communities.'}",2021
GNYH7G,https://pretalx.com/media/avatars/formal2-small_qtGGpFO.png,"{'name': '許民易', 'bio': '敝人為加州某間鄉下公立大學 (University of California, Irvine) 的小小CS博士生。專精的領域為 compiler engineering, high performance computing, 以及 system programming。其中又對於 LLVM 頗有涉略，累積了不少經驗。目前負責管理 M68k 的 LLVM backend。閒暇之餘喜歡嘗試各種咖啡，另外對於甜食--尤其是巧克力--特別沒有抵抗力。'}","{'name': 'Min-Yih Hsu', 'bio': 'Min-Yih ""Min"" Hsu is a Computer Science PhD candidate in University of California, Irvine (UCI). His research interests include compiler engineering, high performance computing, and system programming. He is an active member in the LLVM project who made numerous contributions upstream. He is also the code owner of the M68k LLVM backend. In the spare time he likes to try different coffee beans and brewing methods. By the way, the fact that he is addicted to chocolates and pastries really upsets his dentist.'}",2021
7GLNKD,https://www.gravatar.com/avatar/dd3b711ef11b74e76a05f693a2f3e403?s=1024&d=identicon&r=g,"{'name': 'Mars Cheng', 'bio': '一個普通的程式設計師。在新竹，生活並工作。有兩貓兩狗與老婆大人作伴。'}","{'name': 'Mars Cheng', 'bio': 'A normal programmer. Living and working in Hsinchu with his lovely wife, two cats and two dogs.'}",2021
LDFXCR,https://pretalx.com/media/avatars/109180011_10220994334361001_7834610828509892227_n_Em7cH8Y.jpg,"{'name': 'KunYu Chen', 'bio': 'Founder of Quark Engine. \r\nSecurity Researcher.'}","{'name': 'KunYu Chen', 'bio': 'Founder of Quark Engine. \r\nSecurity Researcher.'}",2021
LFXXKG,https://www.gravatar.com/avatar/2f0f1432f99def3a7e99ef4859abf5da?s=1024&d=identicon&r=g,"{'name': '蘇子敬', 'bio': 'A+A space /開源軟體技術總監 FOSS technical director\r\n\r\n軟體自由協會/常務理事 member of SLAT BoD\r\n\r\n台北醫學大學跨領域學院/ Blender 3D專任講師 TMU iCollege regular lecturer of Blender 3D\r\n\r\n開源軟體產業技術諮詢顧問 FOSS industry technical consultant\r\n\r\n開源軟體數位藝術家 FOSS digital artist'}","{'name': 'Stan Su', 'bio': 'A+A space /開源軟體技術總監 FOSS technical director\r\n\r\n軟體自由協會/常務理事 member of SLAT BoD\r\n\r\n台北醫學大學跨領域學院/ Blender 3D專任講師 TMU iCollege regular lecturer of Blender 3D\r\n\r\n開源軟體產業技術諮詢顧問 FOSS industry technical consultant\r\n\r\n開源軟體數位藝術家 FOSS digital artist'}",2021
VZSMLQ,https://pretalx.com/media/avatars/Avatar_Square_RkRIU8c.png,"{'name': '黃健旻, 蘇芃翰', 'bio': 'Vincent is a coder, speaker, mentor and leader who has wide range skill set (Research, Architecture, Coding, Database, Ops., Infra.). He mainly use JVM languages (Java > Kotlin > Scala) but also like Python and Go.\r\n\r\nPeng-Han Su 待補'}","{'name': 'Jian-Min Huang, Peng-Han Su', 'bio': 'Vincent is a coder, speaker, mentor and leader who has wide range skill set (Research, Architecture, Coding, Database, Ops., Infra.). He mainly use JVM languages (Java > Kotlin > Scala) but also like Python and Go.\r\n\r\nPeng-Han Su 待補'}",2021
CEDG9U,https://pretalx.com/media/avatars/FCE35003-5364-4CFC-8B99-FCD40F020368_Y1D9dyw.jpeg,"{'name': '戴志洋, 劉慈榮', 'bio': 'Kaede是駭客，連續創業家，革命家。陽光沙灘BBS創辦人，也是 Ptt 站長及GDG Taiwan member ，目前是 CTO.TW （原力資訊）創辦人，各大BBS使用的「丟水球」對話功能，是他在陽光沙灘時期所開發出來的。計畫用軟體科技與實驗教育打造台灣未來的競爭力。\r\n\r\nAnson為UrDigi台灣的CEO 及 Google Developer Group Taoyuan 的Organizer 目前致力於台灣的農業物聯網創新，並同時參與GDG開發者社群活動期望能將矽谷的創新創業精神帶入台灣。'}","{'name': 'Kaede Tai, Anson Liou', 'bio': 'Hacker, serial entrepreneur, revolutionary.  The founder of Sunshine Beach BBS and Ptt webmaster and GDG Taiwan member. He is currently the founder of CTO.TW (The Force Information). The ""Water Ball"" dialogue function used by major BBSs was developed by him during the Sunshine Beach period.  It is planned to use software technology and experimental education to build Taiwan\'s future competitiveness.\r\n\r\nAnson is the CEO of UrDigi Taiwan and the Organizer of Google Developer Group Taoyuan is currently committed to Taiwan\'s agricultural IoT innovation, and at the same time participates in GDG developer community activities, hoping to bring the innovative and entrepreneurial spirit of Silicon Valley to Taiwan'}",2021
