id,avatar,zh,en,year
SJN8W9,https://www.gravatar.com/avatar/7756f44a036e1dcb6a287f153953acf3,"{'name': 'tntchn', 'bio': '嗨我是 tntchn（唸：tan），本業產品設計師，因為想瞭解一些地理的資訊開始接觸了 OpenStreetMap 跟 Wikidata，自認在上面的編輯經驗應該可以稱得上中階😅 在編輯的同時，也希望自己能將花時間收集到的地理知識分享給所有感興趣的人。'}","{'name': 'tntchn', 'bio': '嗨我是 tntchn（唸：tan），本業產品設計師，因為想瞭解一些地理的資訊開始接觸了 OpenStreetMap 跟 Wikidata，自認在上面的編輯經驗應該可以稱得上中階😅 在編輯的同時，也希望自己能將花時間收集到的地理知識分享給所有感興趣的人。'}",2023
WBAHE7,https://pretalx.coscup.org/media/avatars/DSC_0662_VxFJXYJ.jpg,"{'name': 'BIJU K NAIR', 'bio': 'Biju K Nair is a Open Source Lawyer with 20 plus experience  working with various Companies, Stratups, Projects across the Globe.\r\n\r\nBiju K Nair is the Founding Partner at Legalitech.in where he and his team works Open Source Projects Companies and Stratups across the globe on Open-Source Licensing, Compliance, License Enforcement, Training.\r\nBIju also represents Open Invention Network and LOT Network (Global Defensive Patent Communities).'}","{'name': 'BIJU K NAIR', 'bio': 'Biju K Nair is a Open Source Lawyer with 20 plus experience  working with various Companies, Stratups, Projects across the Globe.\r\n\r\nBiju K Nair is the Founding Partner at Legalitech.in where he and his team works Open Source Projects Companies and Stratups across the globe on Open-Source Licensing, Compliance, License Enforcement, Training.\r\nBIju also represents Open Invention Network and LOT Network (Global Defensive Patent Communities).'}",2023
JT39AU,https://pretalx.coscup.org/media/avatars/40972942_QuxdBzz.png,"{'name': 'asef18766', 'bio': '* CTF player @ Balsn\r\n* study @ NTUEE\r\n* professional trash code generator'}","{'name': 'asef18766', 'bio': '* CTF player @ Balsn\r\n* study @ NTUEE\r\n* professional trash code generator'}",2023
ECRSQW,https://www.gravatar.com/avatar/1c09532f0794ecb2dda5849bbe097e3f?s=1024&d=identicon&r=g,"{'name': 'Teemo', 'bio': '醫療、火舞、工程師'}","{'name': 'Teemo', 'bio': '醫療、火舞、工程師'}",2023
QLNSML,https://www.gravatar.com/avatar/021d54f2d6db6b479d1ff937af44180a,"{'name': 'wayling', 'bio': '打雜工程師'}","{'name': 'wayling', 'bio': '打雜工程師'}",2023
AYZEJF,https://pretalx.coscup.org/media/avatars/Chungyeh_Wang_Photo_xxGXzeI.jpg,"{'name': 'Chungyeh Wang', 'bio': 'https://www.linkedin.com/in/chungyeh-wang-5bb23447/\r\nChungyeh Wang runs AI software & OpenVINO on Intel Deep Learning Accelerators customer enabling for Intel. He loves to dig into customer problems and solve with technology. I have been working on optimizing deep learning applications and collaborating with ecosystem to drive AI revolution.'}","{'name': 'Chungyeh Wang', 'bio': 'https://www.linkedin.com/in/chungyeh-wang-5bb23447/\r\nChungyeh Wang runs AI software & OpenVINO on Intel Deep Learning Accelerators customer enabling for Intel. He loves to dig into customer problems and solve with technology. I have been working on optimizing deep learning applications and collaborating with ecosystem to drive AI revolution.'}",2023
WEYURA,https://pretalx.coscup.org/media/avatars/ICON_512_Q7tZ8Yl.png,"{'name': '蒼時弦也', 'bio': '求道者，熟悉 Ruby 語言，認為好的程式是經過良好設計，具有美感的存在，因而尋找這樣的道路。'}","{'name': '蒼時弦也', 'bio': '求道者，熟悉 Ruby 語言，認為好的程式是經過良好設計，具有美感的存在，因而尋找這樣的道路。'}",2023
ZZ9AAF,https://pretalx.coscup.org/media/avatars/79371883_10157835305677710_372381146396229632_n_IsI3CWm.jpeg,"{'name': '彥彬', 'bio': 'Software Engineer with a strong passion for clean code, testing, and software architecture. Over seven years of experience in Android.'}","{'name': '彥彬', 'bio': 'Software Engineer with a strong passion for clean code, testing, and software architecture. Over seven years of experience in Android.'}",2023
MJSEW7,https://pretalx.coscup.org/media/avatars/13592811_10210184300952654_3915077164307456899_n_8gxIXWa.jpeg,"{'name': 'Recca Chao', 'bio': '後端工程師，2017 年開始使用 Laravel'}","{'name': 'Recca Chao', 'bio': '後端工程師，2017 年開始使用 Laravel'}",2023
S8A3XH,https://pretalx.coscup.org/media/avatars/DSC02377_x8LgyhP.jpg,"{'name': 'Yueh-Hua Tu 杜岳華', 'bio': 'Julia Taiwan 發起人，目前為 Taiwan AI Labs 機器學習工程師，中央研究院/台灣大學生物資訊學國際學程博士，專注於使用機器學習與深度學習方法開發計算生物模型，擁有生物醫學及電腦科學背景，曾任工研院機器學習講師。他是一位開源軟體貢獻者，Julia 的 GNN 套件 GeometricFlux.jl 維護者。擁有著作《Julia 程式設計：新世代資料科學與數值運算語言》及《Julia 資料科學與科學計算》二書。'}","{'name': 'Yueh-Hua Tu 杜岳華', 'bio': 'Yueh-Hua Tu is a machine learning engineer in Taiwan AI Labs, the Julia Taiwan User Group organizer and an open source contributor. He received his PhD  degree for Bioinformatics in Academia Sinica and National Taiwan University, and has medical laboratory science and computer science background. He focused on developing computational biology model using machine learning or deep learning approaches. He is enthusiast in math, computer science and natural science, and also open source contribution. He maintains geometric deep learning package GeometricFlux.jl in Julia. He has written two books about Julia programming and data science.'}",2023
DRS7PK,https://pretalx.coscup.org/media/avatars/6875_jkqnnsI.png,"{'name': 'RayHuang', 'bio': 'rayhuangtw.eth\r\nBlockchain developer'}","{'name': 'RayHuang', 'bio': 'rayhuangtw.eth\r\nBlockchain developer'}",2023
D7TDQY,https://pretalx.coscup.org/media/avatars/IMG_6666_r1h9CAB.jpg,"{'name': 'YYJ', 'bio': '朝向跨領域發展的人類，希望能發展好資訊、音樂、攝影三個領域。\r\n爛爛的個人網站：https://yyjstudio.com'}","{'name': 'YYJ', 'bio': '朝向跨領域發展的人類，希望能發展好資訊、音樂、攝影三個領域。\r\n爛爛的個人網站：https://yyjstudio.com'}",2023
UE3YVA,https://pretalx.coscup.org/media/avatars/T024ZJS9N-U031VRYB2KC-d7536b2845cb-512_AkCzIoy.png,"{'name': 'Bunny Chang', 'bio': '小時電腦壞掉太不甘心了，努力了解了各種運作原理後，回首才發現身處於此\r\n現職為 KKBOX Senior Software Engineer，身處一個依賴 Web Tech 來開發各種 Music Player 的部門'}","{'name': 'Bunny Chang', 'bio': '小時電腦壞掉太不甘心了，努力了解了各種運作原理後，回首才發現身處於此\r\n現職為 KKBOX Senior Software Engineer，身處一個依賴 Web Tech 來開發各種 Music Player 的部門'}",2023
NESKSK,https://www.gravatar.com/avatar/7b6c8d139f263f8435cd05c59bce0750?s=1024&d=identicon&r=g,"{'name': 'Frank Lin', 'bio': '-'}","{'name': 'Frank Lin', 'bio': '-'}",2023
VHBJV3,https://www.gravatar.com/avatar/b28fb51f750d3de43be7fec3b0b79061?s=1024&d=identicon&r=g,"{'name': 'RyanWang', 'bio': '往 SRE 前進的後端工程師'}","{'name': 'RyanWang', 'bio': '往 SRE 前進的後端工程師'}",2023
DTCJCF,https://pretalx.coscup.org/media/avatars/toomore_FBXq2CA.jpg,"{'name': 'Toomore Chiang (ocf.tw)', 'bio': '過去曾在一家手作平台和一家 AI 廣告投放新創公司工作，同時也擔任 COSCUP 開源人年會的行政工作。後來因緣際會參與公部門和開放文化基金會在開放原始碼相關的專案，並希望未來可以協助促進公民團體和開源社群之間的合作與交流。'}","{'name': 'Toomore Chiang (ocf.tw)', 'bio': '過去曾在一家手作平台和一家 AI 廣告投放新創公司工作，同時也擔任 COSCUP 開源人年會的行政工作。後來因緣際會參與公部門和開放文化基金會在開放原始碼相關的專案，並希望未來可以協助促進公民團體和開源社群之間的合作與交流。'}",2023
HE8GKD,https://www.gravatar.com/avatar/c68a0bba74450d4c1c0f76fd6adf13cb,"{'name': '卡米哥', 'bio': '大家好，我是卡米哥，LINE 官方認證的 API 專家，LINE API Expert。目前在維護基於 Rails 的 LINE Bot 框架 Kamigo。'}","{'name': '卡米哥', 'bio': '大家好，我是卡米哥，LINE 官方認證的 API 專家，LINE API Expert。目前在維護基於 Rails 的 LINE Bot 框架 Kamigo。'}",2023
VVU3FQ,https://www.gravatar.com/avatar/915a4a802c7f93674cedf5e04f95dea1?s=1024&d=identicon&r=g,"{'name': 'davihuan', 'bio': '遊戲公司 OLD IT'}","{'name': 'davihuan', 'bio': '遊戲公司 OLD IT'}",2023
SLNTBQ,https://www.gravatar.com/avatar/440a37e668be5901b25c2962009bbf93?s=1024&d=identicon&r=g,"{'name': 'Howard Chen', 'bio': 'Hi, I am Howard, I love learning, coding and thinking.  Backend engineer @BitoPro crypto exchange.'}","{'name': 'Howard Chen', 'bio': 'Hi, I am Howard, I love learning, coding and thinking.  Backend engineer @BitoPro crypto exchange.'}",2023
EXU8PZ,https://pretalx.coscup.org/media/avatars/1611297774827_JMaW94U.jpeg,"{'name': 'Guanru Huang', 'bio': 'Guan-ru is a cloud DevOps engineer at Atayalan, a startup providing universal connectivity platform for industry 4.0.  He previously worked as a tech consultant in hybrid cloud at HPE, and wrote his master thesis on cloud migration at SAP in Germany. His technical interests include hybrid cloud infrastructure, automation tooling and security.'}","{'name': 'Guanru Huang', 'bio': 'Guan-ru is a cloud DevOps engineer at Atayalan, a startup providing universal connectivity platform for industry 4.0.  He previously worked as a tech consultant in hybrid cloud at HPE, and wrote his master thesis on cloud migration at SAP in Germany. His technical interests include hybrid cloud infrastructure, automation tooling and security.'}",2023
GPES9R,https://www.gravatar.com/avatar/ea64e89d7de2e047421298c5b16c9eae?s=1024&d=identicon&r=g,"{'name': 'Nono', 'bio': '前端工程師目前任職 KKBOX，主要使用 Vue.js 開發各種有趣的網頁。最近都在探索 LLM 可以帶給我們什麼新的可能性和發展。'}","{'name': 'Nono', 'bio': '前端工程師目前任職 KKBOX，主要使用 Vue.js 開發各種有趣的網頁。最近都在探索 LLM 可以帶給我們什麼新的可能性和發展。'}",2023
Z7WAVN,https://pretalx.coscup.org/media/avatars/FLIR_20220504_020938_3UONhpY.jpg,"{'name': 'Aokman', 'bio': '來找我聊天，創造出只有你知道的關於我的自傳'}","{'name': 'Aokman', 'bio': '來找我聊天，創造出只有你知道的關於我的自傳'}",2023
UTWVE3,https://www.gravatar.com/avatar/54459b6b3d80884a4da44c0e6c89fa58,"{'name': '朱章祺', 'bio': '滑板愛好者，軟體工程師，貓奴一枚。'}","{'name': '朱章祺', 'bio': '滑板愛好者，軟體工程師，貓奴一枚。'}",2023
AUNVZV,https://www.gravatar.com/avatar/25278b6e210b8200642065cd7e85f5a3,"{'name': 'hung', 'bio': 'web3 developer. building native.org'}","{'name': 'hung', 'bio': 'web3 developer. building native.org'}",2023
MQYZKL,https://www.gravatar.com/avatar/ff79bca61a2e3e7550b94059b17c3ad5,"{'name': 'Lean Sheng Tan', 'bio': 'Firmware developer from 9elements. Love electronic instrumental music & frisbee.'}","{'name': 'Lean Sheng Tan', 'bio': 'Firmware developer from 9elements. Love electronic instrumental music & frisbee.'}",2023
NTXF37,https://pretalx.coscup.org/media/avatars/IMG_11431_UUlJyK3.jpg,"{'name': '林雨蒼', 'bio': '自由軟體工作者、公民記者，曾任職於PDIS參與開放政府政策，並參與過政策相關討論。'}","{'name': '林雨蒼', 'bio': '自由軟體工作者、公民記者，曾任職於PDIS參與開放政府政策，並參與過政策相關討論。'}",2023
GHWPCT,https://pretalx.coscup.org/media/avatars/47E7F2AB-CEDF-41F9-B757-88339E458D63_gsgiYdr_9eKL2Ae.jpeg,"{'name': 'Meng-Ying Tsai', 'bio': '小名文月，拼音 fumitsuki，簡稱 fumi。現職為 Shopline 的後端工程師，喜歡寫寫 ruby 和思考有趣的問題。\r\n另外也喜歡喝淺焙咖啡、唱日卡、嚐甜食，不論是技術相關的東西，還是台北哪家店的蛋糕好吃，都歡迎找我聊聊歐！'}","{'name': 'Meng-Ying Tsai', 'bio': '小名文月，拼音 fumitsuki，簡稱 fumi。現職為 Shopline 的後端工程師，喜歡寫寫 ruby 和思考有趣的問題。\r\n另外也喜歡喝淺焙咖啡、唱日卡、嚐甜食，不論是技術相關的東西，還是台北哪家店的蛋糕好吃，都歡迎找我聊聊歐！'}",2023
CS388P,https://www.gravatar.com/avatar/5d353c7669daa26c77cd680ed69576ea?s=1024&d=identicon&r=g,"{'name': 'Kimi Wu', 'bio': ""Have 6 years of experienece in Blockchain area. Worked for both private chain and public chain applications. Now, I'm working on zkEVM project from PSE.""}","{'name': 'Kimi Wu', 'bio': ""Have 6 years of experienece in Blockchain area. Worked for both private chain and public chain applications. Now, I'm working on zkEVM project from PSE.""}",2023
XDWMAD,https://pretalx.coscup.org/media/avatars/1619448035027_a0o9Bs3.jpg,"{'name': '陳彥甫', 'bio': '目前就讀成大資訊工程所碩士二年級並實習於晶心科技，實驗室為前瞻系統實驗室，指導教授為黃敬群教授以及涂嘉恆教授，研究題目為 RISCV 模擬器，專案名稱為 rv32emu，主要研究方向為探討不同實作技巧對編譯器以及現代處理器的影響，並用以提升模擬器效能。'}","{'name': '陳彥甫', 'bio': '目前就讀成大資訊工程所碩士二年級並實習於晶心科技，實驗室為前瞻系統實驗室，指導教授為黃敬群教授以及涂嘉恆教授，研究題目為 RISCV 模擬器，專案名稱為 rv32emu，主要研究方向為探討不同實作技巧對編譯器以及現代處理器的影響，並用以提升模擬器效能。'}",2023
GL9KKF,https://pretalx.coscup.org/media/avatars/2022-07-11_16.18.24_io5H3Z6.jpg,"{'name': 'Justa Liang', 'bio': 'Though graduating from NTUEE as an CV engineer, now I am more interested in Web3 and Blockchain. Keen on learning programming languages that strongly related with Blockchain, like Solidity, Rust and Move. Experienced in building Dapp both on EVM and non-EVM chain, including NFT, GameFi and SocialFi, I won several Hackathon prizes like Polygon BUILT IT and Aptos Builder House in Seoul. Following is my profile\r\nhttps://www.linkedin.com/in/justa-liang-17a849130/\r\nhttps://github.com/JustaLiang'}","{'name': 'Justa Liang', 'bio': 'Though graduating from NTUEE as an CV engineer, now I am more interested in Web3 and Blockchain. Keen on learning programming languages that strongly related with Blockchain, like Solidity, Rust and Move. Experienced in building Dapp both on EVM and non-EVM chain, including NFT, GameFi and SocialFi, I won several Hackathon prizes like Polygon BUILT IT and Aptos Builder House in Seoul. Following is my profile\r\nhttps://www.linkedin.com/in/justa-liang-17a849130/\r\nhttps://github.com/JustaLiang'}",2023
X99AKT,https://www.gravatar.com/avatar/111dab36c46927e82975c4666774b935?s=1024&d=identicon&r=g,"{'name': 'Lilith', 'bio': '純文組轉職工程師的新手小白，目前還在開發這條偉大的航道上修煉前行'}","{'name': 'Lilith', 'bio': '純文組轉職工程師的新手小白，目前還在開發這條偉大的航道上修煉前行'}",2023
87PGUZ,https://pretalx.coscup.org/media/avatars/%E9%AB%98%E9%9B%84%E8%BE%B2%E4%BE%86%E8%A8%8A_SpulmLL.png,"{'name': '陳似任', 'bio': '陳似任，「高雄農來訊」平台聯繫窗口。高雄農來訊是高雄市政府推動智慧農業所建置的「農業共通資通訊平台」提供農友免費的智慧服務，包含智慧生產、智慧環控、智慧服務及創新應用4大面向，歡迎以LINE搜尋「@kh_agrinfo_bot」，就可一手掌握產銷資訊、防災告警資訊，讓產銷資訊可以一手掌握，加上原有之農產業資訊共通平台，服務更加值。'}","{'name': '陳似任', 'bio': '陳似任，「高雄農來訊」平台聯繫窗口。高雄農來訊是高雄市政府推動智慧農業所建置的「農業共通資通訊平台」提供農友免費的智慧服務，包含智慧生產、智慧環控、智慧服務及創新應用4大面向，歡迎以LINE搜尋「@kh_agrinfo_bot」，就可一手掌握產銷資訊、防災告警資訊，讓產銷資訊可以一手掌握，加上原有之農產業資訊共通平台，服務更加值。'}",2023
3FMGWR,https://www.gravatar.com/avatar/3a33ad1e812e9f8d4d74a0496958e469,"{'name': '古永忠', 'bio': '古永忠博士是資料庫系統研究員、社群貢獻者和資料工程師。從社群的角度傳遞產業資訊，並為企業提供開放的資料思維和技術。'}","{'name': '古永忠', 'bio': '古永忠博士是資料庫系統研究員、社群貢獻者和資料工程師。從社群的角度傳遞產業資訊，並為企業提供開放的資料思維和技術。'}",2023
GF3AUJ,https://pretalx.coscup.org/media/avatars/4_69zjEEk.jpg,"{'name': '梯口 tico88612', 'bio': '哈囉，我叫做梯口，目前在花蓮讀碩士寫論文，但同時也在工作，自從大四實習踏入 IT/SRE 領域後，持續研究任何 Cloud Native 的新技術、DevOps 的思維，喜歡分享自己所看到的人事物。'}","{'name': '梯口 tico88612', 'bio': '哈囉，我叫做梯口，目前在花蓮讀碩士寫論文，但同時也在工作，自從大四實習踏入 IT/SRE 領域後，持續研究任何 Cloud Native 的新技術、DevOps 的思維，喜歡分享自己所看到的人事物。'}",2023
HYQJNJ,https://pretalx.coscup.org/media/avatars/COODFA_logo_smIFroG.jpg,"{'name': '農業開放資料社群 Community of Open Data for Agriculture', 'bio': ""The purpose of the Community of Open Data for Agriculture is promoting digital agriculture and data technology through the power of non-governmental communities in Taiwan. At the same time, regular  activities are held to gather up the  developers, farmers, and users, in order to increase the connection between user and developer.  The aim of COODFA is connecting Taiwan's agricultural digital technology ecosystem. In 2020, the first Agricultural Open Data Forum was launched, and in 2021, three gatherings and online forums were held for industry-government-academia-research exchanges. In 2022, materials, equipment, and system vendors were invited to engage in cross-domain dialogues. In 2023, we invite heroes from all walks of life to submit contributions for sharing, as long as your product, service, and source code are open to users besides data.""}","{'name': '農業開放資料社群 Community of Open Data for Agriculture', 'bio': ""The purpose of the Community of Open Data for Agriculture is promoting digital agriculture and data technology through the power of non-governmental communities in Taiwan. At the same time, regular  activities are held to gather up the  developers, farmers, and users, in order to increase the connection between user and developer.  The aim of COODFA is connecting Taiwan's agricultural digital technology ecosystem. In 2020, the first Agricultural Open Data Forum was launched, and in 2021, three gatherings and online forums were held for industry-government-academia-research exchanges. In 2022, materials, equipment, and system vendors were invited to engage in cross-domain dialogues. In 2023, we invite heroes from all walks of life to submit contributions for sharing, as long as your product, service, and source code are open to users besides data.""}",2023
H9YTTJ,https://pretalx.coscup.org/media/avatars/icon_BM0SbM8.jpg,"{'name': 'Cindy', 'bio': '大家好，我是 Cindy，今年闖入資安圈的 Rails 工程師，目前在 DEVCORE 當開發工程，喜歡 Ruby。'}","{'name': 'Cindy', 'bio': '大家好，我是 Cindy，今年闖入資安圈的 Rails 工程師，目前在 DEVCORE 當開發工程，喜歡 Ruby。'}",2023
VLUZDY,https://www.gravatar.com/avatar/d44e6fe0e9df9488a953bcead8440c61?s=1024&d=identicon&r=g,"{'name': 'Y.J. Pan', 'bio': 'Y.J. Pan (pan93412) 是一位有著 9 年程式開發經驗的中級開發者，擅長網路應用程式開發（前端和後端）和軟體工程。其積極參與開源軟體和軟體開發教育的發展，同時為小型團隊、社群和個人開發和重構高效且優雅的程式碼，另其不檞於各大平台解惑釋疑，期望可以讓更多人輕鬆了解並掌握軟體工程的奧妙。'}","{'name': 'Y.J. Pan', 'bio': 'Y.J. Pan (pan93412) 是一位有著 9 年程式開發經驗的中級開發者，擅長網路應用程式開發（前端和後端）和軟體工程。其積極參與開源軟體和軟體開發教育的發展，同時為小型團隊、社群和個人開發和重構高效且優雅的程式碼，另其不檞於各大平台解惑釋疑，期望可以讓更多人輕鬆了解並掌握軟體工程的奧妙。'}",2023
8L8PGD,https://pretalx.coscup.org/media/avatars/62351083_2393222774031936_6646824896900890624_o_vKtEhdk_wLb5oNl.jpg,"{'name': 'Rubin', 'bio': '一位有幾年經驗的後端開發者。\r\n主要處理資料庫內、資料庫與應用程式間的問題。'}","{'name': 'Rubin', 'bio': '一位有幾年經驗的後端開發者。\r\n主要處理資料庫內、資料庫與應用程式間的問題。'}",2023
LPWBDH,https://www.gravatar.com/avatar/7acf9b219eef3bff068d72a8da59f5be,"{'name': '張友謙', 'bio': 'PostgreSQL 的愛好者.'}","{'name': '張友謙', 'bio': 'PostgreSQL 的愛好者.'}",2023
NPPSUQ,https://pretalx.coscup.org/media/avatars/Dion_COSCUP_8uUb341.jpg,"{'name': 'Dion Chang', 'bio': 'Dion Chang often studies open source projects and delves into implementing a concise code architecture (Clean Architecture) on Android. Recently, he has been researching applications related to large language model services.'}","{'name': 'Dion Chang', 'bio': 'Dion Chang often studies open source projects and delves into implementing a concise code architecture (Clean Architecture) on Android. Recently, he has been researching applications related to large language model services.'}",2023
T98AAW,https://pretalx.coscup.org/media/avatars/316542589_10229549799800147_656468752445596573_n_43REDKz.jpeg,"{'name': 'Matthew Lien 練喆明 (BlueT)', 'bio': 'KaLUG 社群成員\r\nUbuntu 台灣社群發起人及負責人\r\nCOSCUP 多屆工作人員\r\n國立暨南國際大學資訊管理學系兼任教師、技術顧問\r\n國家資通安全研究院 - 韌性架構總顧問'}","{'name': 'Matthew Lien 練喆明 (BlueT)', 'bio': 'KaLUG 社群成員\r\nUbuntu 台灣社群發起人及負責人\r\nCOSCUP 多屆工作人員\r\n國立暨南國際大學資訊管理學系兼任教師、技術顧問\r\n國家資通安全研究院 - 韌性架構總顧問'}",2023
CB9ATC,https://pretalx.coscup.org/media/avatars/145156090_5340331169318002_5007028364446838845_n_u15Opk5_up0yzk5.jpeg,"{'name': '孫菖鴻', 'bio': 'PostgreSQL TW社群一員，主要技術為 PHP MySQL PostgreSQL 等等'}","{'name': '孫菖鴻', 'bio': 'PostgreSQL TW社群一員，主要技術為 PHP MySQL PostgreSQL 等等'}",2023
EN8TS9,https://www.gravatar.com/avatar/94f50e1ea2e0afcdff90ab12189df158,"{'name': 'Thomas Tsai', 'bio': 'Thomas Tsai is a dedicated developer and Principal Engineer at the Free Software Lab at the National Center for High-Performance Computing in Taiwan. Within the lab, the primary focus is on developing free software that caters to the needs of the High-Performance Computing (HPC) field. Thomas\'s notable contributions include the creation of Partclone, a powerful tool that enables partition imaging under the GPL license. Together with Steven Hsiau, Ceasar Sun, and Jazz Wang, he has also played a crucial role in the development of other renowned free software projects, namely ""DRBL"" and ""Clonezilla.""'}","{'name': 'Thomas Tsai', 'bio': 'Thomas Tsai is a dedicated developer and Principal Engineer at the Free Software Lab at the National Center for High-Performance Computing in Taiwan. Within the lab, the primary focus is on developing free software that caters to the needs of the High-Performance Computing (HPC) field. Thomas\'s notable contributions include the creation of Partclone, a powerful tool that enables partition imaging under the GPL license. Together with Steven Hsiau, Ceasar Sun, and Jazz Wang, he has also played a crucial role in the development of other renowned free software projects, namely ""DRBL"" and ""Clonezilla.""'}",2023
DHQ9NX,https://pretalx.coscup.org/media/avatars/Odin_Shen_Microbit_E7ax6OQ.jpg,"{'name': 'Odin Shen', 'bio': ""Business Development | AI edge computing specialist | SoC arch. exploration | Semiconductor functional safety expert | Cloud Native Computing | Co-founder TinyML Taipei | Embedded Maker | Kid's Coding Volunteer""}","{'name': 'Odin Shen', 'bio': ""Business Development | AI edge computing specialist | SoC arch. exploration | Semiconductor functional safety expert | Cloud Native Computing | Co-founder TinyML Taipei | Embedded Maker | Kid's Coding Volunteer""}",2023
TFHCZS,https://www.gravatar.com/avatar/b6316d2b7dd84a574da1cf544e6f545a,"{'name': '蔡中涵', 'bio': '國立政治大學俄語文系畢業\r\n東京大學國際學碩士\r\n東京大學社會學博士\r\n環球科技大學教授、榮譽教授\r\n現職:國立臺中教育大學兼任教授\r\n出生於台灣台東的成功鎮偏遠漁港，自小在部落長大，到國中畢業後才到台北唸高中和大學，並工作。大學畢業後回到母校政大工作六年後才到日本留學。留日十年回台灣後擔任六任的立法委員。之後到大學教書至今。19年參加維基百科阿美族語的翻譯編輯，至今有了固定的編輯翻譯團隊。'}","{'name': '蔡中涵', 'bio': '國立政治大學俄語文系畢業\r\n東京大學國際學碩士\r\n東京大學社會學博士\r\n環球科技大學教授、榮譽教授\r\n現職:國立臺中教育大學兼任教授\r\n出生於台灣台東的成功鎮偏遠漁港，自小在部落長大，到國中畢業後才到台北唸高中和大學，並工作。大學畢業後回到母校政大工作六年後才到日本留學。留日十年回台灣後擔任六任的立法委員。之後到大學教書至今。19年參加維基百科阿美族語的翻譯編輯，至今有了固定的編輯翻譯團隊。'}",2023
HGGWMF,https://www.gravatar.com/avatar/b626101b2ca12f5c36105962e3058ba1,"{'name': 'Ceasar Sun', 'bio': 'As a developer and associate researcher in Free Software Lab, NCHC, Taiwan. Focused on middle-ware and free software research for High Performance Computing (HPC). Interest with using and developing FOSS project , also a member of  DRBL/Clonezilla/DRBL-Winroll development team that developed for fast deploy system. Recently research is about high-availability database、message queue architecture、cluster monitor infrastructure and data sharing platform, and also be in charge of Sci-DM which is a data market platform in NCHC.'}","{'name': 'Ceasar Sun', 'bio': 'As a developer and associate researcher in Free Software Lab, NCHC, Taiwan. Focused on middle-ware and free software research for High Performance Computing (HPC). Interest with using and developing FOSS project , also a member of  DRBL/Clonezilla/DRBL-Winroll development team that developed for fast deploy system. Recently research is about high-availability database、message queue architecture、cluster monitor infrastructure and data sharing platform, and also be in charge of Sci-DM which is a data market platform in NCHC.'}",2023
MAUU9U,https://pretalx.coscup.org/media/avatars/93CB9A05-1437-4458-9276-C4B94CF32949_1_105_c_qR8dzMC.jpeg,"{'name': 'StevenCoke', 'bio': '台大數學所碩士。中研院研究助理。現為 imToken 密碼研究員，主要研究 MPC 相關'}","{'name': 'StevenCoke', 'bio': '台大數學所碩士。中研院研究助理。現為 imToken 密碼研究員，主要研究 MPC 相關'}",2023
LBW79K,https://pretalx.coscup.org/media/avatars/profile_zDhBy0N.jpeg,"{'name': 'Ashley Hsu', 'bio': '區塊鏈安全研究員\r\n\r\nSui 生態開發者'}","{'name': 'Ashley Hsu', 'bio': '區塊鏈安全研究員\r\n\r\nSui 生態開發者'}",2023
KGV9XQ,https://pretalx.coscup.org/media/avatars/candied_haws_YaT3wEb.png,"{'name': 'ZD Hu', 'bio': 'Exploring the frontier of blockchain technology as a smart contract developer at Furucombo, I bring my passion for smart contract security, protocol design and fostering innovation in the realm of blockchain.'}","{'name': 'ZD Hu', 'bio': 'Exploring the frontier of blockchain technology as a smart contract developer at Furucombo, I bring my passion for smart contract security, protocol design and fostering innovation in the realm of blockchain.'}",2023
TU7QBW,https://pretalx.coscup.org/media/avatars/Chang_YuChen_20220905_70oLcH6.jpg,"{'name': 'Hancock Chang', 'bio': '25+ years experience with cross domain skills such as System Solution engineering, product/program management for various product portfolio including PC, Server (For Data Centre and Telco Infrastructure) and Embedded Solution (Automotive and BMC/BIOS), success in server product management through the driect collaboration continuously with various open source communities including OCP, OpenBMC, Linux Foundation, ONF, OSFC.'}","{'name': 'Hancock Chang', 'bio': '25+ years experience with cross domain skills such as system and solution planning, product/project management for various product portfolio including PC, Server and Embedded Solution (Automotive and BMC FW/BIOS); direct collaboration for both HW and FW to be open sourced and be deployed in cloud native and telco infrastructures with the leading open source communities (OCP, Linux Foundation, ONF, coreboot, etc..)'}",2023
NXAHXY,https://pretalx.coscup.org/media/avatars/f4d9074a159105d6c503_aveO45D.png,"{'name': 'Jerry', 'bio': ""JerryWu is a Google Developer Expert (GDE) in Machine Learning. He is also a Founder & Chief Technology Officer (CTO) in the 亞太智能機器Asia Pacific Machine Intelligence Company (APMIC). Jerry Wu's teaching and research interests include Machine Intelligence, Computer Vision (CV) and Natural Language Understanding (NLU).""}","{'name': 'Jerry', 'bio': ""JerryWu is a Google Developer Expert (GDE) in Machine Learning. He is also a Founder & Chief Technology Officer (CTO) in the 亞太智能機器Asia Pacific Machine Intelligence Company (APMIC). Jerry Wu's teaching and research interests include Machine Intelligence, Computer Vision (CV) and Natural Language Understanding (NLU).""}",2023
